,Education,Income,Kidhome,Teenhome,Recency,Wines,Fruits,Meat,Fish,Sweets,Gold,NumDealsPurchases,NumWebPurchases,NumCatalogPurchases,NumStorePurchases,NumWebVisitsMonth,AcceptedCmp3,AcceptedCmp4,AcceptedCmp5,AcceptedCmp1,AcceptedCmp2,Complain,Response,Customer_For,Age,Spent,Living_With,Children,Family_Size,Is_Parent
751,0,67430,0,0,6,595,97,291,127,133,121,1,11,5,12,6,0,0,0,0,0,0,0,5.72e+16,36,1364,1,0,2,0
752,2,46891,0,1,91,43,12,23,29,15,61,1,2,1,4,4,0,0,0,0,0,0,0,2.6e+16,58,183,1,1,3,1
753,1,62058,0,1,52,301,7,74,10,0,58,4,6,1,7,6,0,0,0,0,0,0,0,3.45e+16,67,450,1,1,3,1
754,0,72063,0,1,3,180,32,348,76,32,90,2,5,2,12,2,0,0,0,0,0,0,0,3.12e+16,44,758,1,1,3,1
755,1,78939,0,0,57,794,115,243,150,0,205,1,8,5,6,3,0,0,0,0,0,0,0,1.72e+16,72,1507,1,0,2,0
756,0,42720,1,1,9,392,5,91,28,26,112,8,7,3,7,8,0,0,0,0,0,0,1,3.72e+16,58,654,0,2,3,1
757,0,33622,1,1,22,39,1,22,3,4,12,3,2,0,4,7,0,0,0,0,0,0,0,3.82e+16,51,81,1,2,4,1
758,1,6835,0,1,76,107,2,12,2,2,12,0,0,0,1,20,0,0,0,0,0,0,0,4.91e+16,66,137,1,1,3,1
759,0,41452,1,1,86,13,0,3,0,0,0,1,1,0,2,7,0,0,0,0,0,0,0,4.15e+16,70,16,1,2,4,1
760,1,40760,0,1,64,70,0,17,0,0,6,2,2,1,3,6,0,0,0,0,0,0,0,2.62e+16,58,93,0,1,2,1
761,1,74250,0,0,90,680,11,392,75,0,0,1,2,11,4,1,0,0,0,0,0,0,0,1.33e+16,65,1158,1,0,2,0
762,1,51124,1,1,79,26,1,11,0,1,4,2,1,0,3,3,0,0,0,0,0,0,0,1.67e+16,68,43,0,2,3,1
763,0,72258,0,1,28,522,0,522,227,120,134,2,6,9,5,2,0,0,0,0,0,0,0,2.51e+16,52,1525,0,1,2,1
764,1,71466,0,0,86,412,12,546,78,182,0,1,4,4,10,1,0,0,0,0,0,0,0,7344000000000000.0,49,1230,0,0,1,0
765,0,36283,1,1,42,6,5,5,8,0,5,2,1,0,3,4,0,0,0,0,0,0,0,6566400000000000.0,47,29,1,2,4,1
766,0,20587,1,0,39,2,3,6,4,1,9,1,1,1,2,7,0,0,0,0,0,0,0,4233600000000000.0,53,25,0,1,2,1
767,0,30467,1,0,8,1,3,8,2,5,5,1,1,0,2,7,0,0,0,0,0,0,0,8812800000000000.0,51,24,1,1,3,1
768,0,31590,1,0,40,6,2,15,6,6,3,1,1,0,3,8,0,0,0,0,0,0,0,3.25e+16,51,38,1,1,3,1
769,2,20425,1,0,5,4,12,5,3,16,17,2,2,0,3,7,0,0,0,0,0,0,0,5.25e+16,37,57,1,1,3,1
770,1,17144,1,1,96,18,2,19,0,2,6,5,3,0,4,7,0,0,0,0,0,0,0,1.16e+16,63,47,1,2,4,1
771,1,42564,0,1,28,324,48,186,39,18,198,6,6,8,4,7,1,0,0,0,0,0,1,4.69e+16,55,813,0,1,2,1
772,1,43783,1,0,22,327,9,125,25,4,139,6,7,1,8,7,1,0,0,0,0,0,0,2678400000000000.0,45,629,1,1,3,1
773,0,40780,0,1,30,229,27,71,13,3,34,4,7,1,5,9,0,0,0,0,0,0,0,5.69e+16,47,377,0,1,2,1
774,1,62847,0,0,45,521,168,706,80,76,61,1,3,6,4,2,0,0,0,0,0,0,0,4.58e+16,78,1612,1,0,2,0
775,1,82017,0,0,58,184,23,446,30,23,23,1,5,4,7,2,0,1,1,1,0,0,1,5.18e+16,66,729,1,0,2,0
776,0,16813,0,0,49,4,8,11,12,2,13,1,2,0,3,7,1,0,0,0,0,0,0,2.98e+16,73,50,0,0,1,0
777,0,51267,1,1,37,183,2,64,7,2,12,4,3,3,5,4,0,0,0,0,0,0,0,2.1e+16,45,270,1,2,4,1
778,0,46524,0,1,70,31,19,35,26,14,52,2,1,1,5,3,0,0,0,0,0,0,0,3.89e+16,62,177,0,1,2,1
779,1,45183,0,0,33,219,3,60,12,9,12,1,4,1,7,7,0,1,0,0,0,0,0,4.54e+16,61,315,0,0,1,0
780,1,70421,0,1,98,479,28,136,75,14,35,3,10,3,7,6,0,0,0,0,0,0,0,86400000000000.0,69,767,1,1,3,1
781,2,60161,0,1,17,584,44,212,46,8,177,3,11,4,8,8,0,0,0,0,0,0,0,5.3e+16,58,1071,0,1,2,1
782,0,73926,0,0,54,627,91,597,159,91,15,1,6,5,12,3,0,0,0,0,0,0,0,4.18e+16,50,1580,1,0,2,0
783,0,19329,1,0,39,24,1,16,12,2,5,3,4,0,3,8,0,0,0,0,0,0,0,1.7e+16,55,60,1,1,3,1
784,1,61872,0,1,81,330,5,159,36,27,16,4,4,4,9,4,0,0,0,0,0,0,0,1.71e+16,53,573,1,1,3,1
785,0,46984,1,1,71,19,1,10,2,1,8,1,1,0,3,5,0,0,0,0,0,0,0,3.97e+16,67,41,0,2,3,1
786,0,34838,1,1,62,28,23,29,29,14,47,3,2,1,4,6,0,0,0,0,0,0,0,4.54e+16,72,170,1,2,4,1
787,1,82716,0,0,8,606,148,228,15,148,22,1,6,8,13,2,0,0,0,0,0,0,0,2.04e+16,79,1167,0,0,1,0
788,0,48192,0,0,76,1039,43,204,153,58,29,3,2,8,12,8,0,1,0,1,1,0,1,3.88e+16,65,1526,1,0,2,0
789,1,49681,0,2,66,411,0,26,0,0,21,6,7,1,7,7,0,0,0,0,0,0,0,2.05e+16,47,458,1,2,4,1
790,1,56850,0,1,83,34,1,19,2,7,0,1,1,1,3,2,0,0,0,0,0,0,0,8467200000000000.0,52,63,1,1,3,1
791,0,55267,0,1,28,161,28,136,32,3,45,4,3,4,6,3,0,0,0,0,0,0,0,2.17e+16,66,405,1,1,3,1
792,0,59666,1,1,87,623,53,178,23,17,133,7,3,2,8,8,0,1,0,0,0,0,0,4.01e+16,51,1027,1,2,4,1
793,0,72504,0,1,43,604,26,470,123,161,94,2,5,9,6,2,0,0,0,0,0,0,0,3.88e+16,51,1478,0,1,2,1
794,0,26872,0,0,0,3,10,8,3,16,32,1,1,1,2,6,0,0,0,0,0,0,0,2.21e+16,42,72,1,0,2,0
795,0,21359,1,0,1,12,2,17,6,1,10,2,2,0,3,8,0,0,0,0,0,0,1,3.76e+16,51,48,0,1,2,1
796,0,73170,0,0,1,184,174,256,50,30,32,1,5,4,6,2,0,0,0,0,0,0,0,2505600000000000.0,48,726,0,0,1,0
797,1,52750,0,1,72,393,0,239,90,69,69,6,5,7,9,4,0,0,0,0,0,0,0,4.41e+16,68,860,1,1,3,1
798,1,91820,0,0,72,410,73,747,76,161,30,0,5,5,12,1,0,0,0,0,0,0,0,1.88e+16,37,1497,1,0,2,0
799,1,65968,0,1,12,376,9,83,19,4,4,2,5,4,7,3,0,0,0,0,0,0,0,4147200000000000.0,53,495,1,1,3,1
800,0,30772,1,1,89,7,2,4,2,1,4,1,1,0,2,6,0,0,0,0,0,0,0,9417600000000000.0,47,20,1,2,4,1
801,0,22507,0,0,67,68,0,226,51,157,68,3,10,2,4,9,0,0,0,0,0,0,0,5.03e+16,69,570,0,0,1,0
802,0,65685,0,1,54,642,14,49,0,7,57,1,9,2,9,5,0,0,0,0,0,0,0,7948800000000000.0,51,769,1,1,3,1
803,2,25804,1,0,34,8,7,9,13,6,12,2,2,0,3,8,0,0,0,0,0,0,0,2.6e+16,45,55,1,1,3,1
804,1,76412,0,0,15,840,53,804,23,71,17,1,5,4,8,3,0,0,1,1,0,0,1,3.63e+16,43,1808,0,0,1,0
805,0,22063,1,0,43,7,10,13,3,11,11,2,2,0,3,7,0,0,0,0,0,0,0,2.81e+16,51,55,1,1,3,1
806,0,57091,0,0,0,464,5,64,7,0,37,1,7,3,7,5,0,0,0,0,1,0,1,1209600000000000.0,62,577,0,0,1,0
807,0,22419,0,0,74,30,3,47,19,21,42,1,3,2,2,8,0,0,0,0,0,0,0,3.78e+16,60,162,1,0,2,0
808,0,87771,0,1,61,1492,38,287,50,57,33,1,5,10,4,6,0,1,1,1,1,0,1,3.48e+16,64,1957,1,1,3,1
809,2,78353,0,1,51,752,122,476,39,153,34,1,10,2,11,8,0,0,0,0,0,0,0,3.79e+16,64,1576,0,1,2,1
810,0,93404,1,2,97,1279,15,287,20,0,15,3,3,4,7,5,0,1,1,0,0,0,0,3.61e+16,69,1616,1,3,5,1
811,0,37859,1,2,75,22,1,8,2,1,2,2,1,0,3,8,0,0,0,0,0,0,0,4.61e+16,61,36,0,3,4,1
812,1,80995,0,1,83,860,28,409,73,56,56,1,8,9,4,4,0,0,0,0,0,0,0,3.58e+16,65,1482,0,1,2,1
813,0,16529,1,0,23,3,0,5,13,0,1,1,1,0,3,6,0,0,0,0,0,0,0,1.04e+16,39,22,1,1,3,1
814,1,55412,1,1,65,10,5,28,11,1,8,1,2,0,3,5,0,0,0,0,0,0,0,1.89e+16,47,63,0,2,3,1
815,0,48789,0,0,94,351,16,156,7,5,145,1,6,4,7,6,0,0,0,0,0,0,0,5.68e+16,31,680,0,0,1,0
816,1,56575,0,2,42,421,5,90,0,16,10,3,7,3,7,5,0,0,0,0,0,0,0,3.63e+16,56,542,1,2,4,1
817,2,25130,1,0,10,2,5,7,0,18,18,2,2,0,3,7,0,0,0,0,0,0,0,2.33e+16,43,50,1,1,3,1
818,0,35441,1,1,94,25,1,9,2,1,1,2,1,0,3,8,0,0,0,0,0,0,0,4.32e+16,56,39,1,2,4,1
819,0,71391,0,1,50,336,123,274,46,123,141,5,6,5,12,3,0,0,0,0,0,0,0,3.95e+16,67,1043,1,1,3,1
820,1,49494,1,0,46,191,9,97,0,6,82,2,6,1,5,7,0,0,0,0,0,0,0,3.72e+16,51,385,0,1,2,1
821,0,81702,0,0,98,563,50,774,28,31,187,1,7,7,12,3,0,0,0,0,0,0,0,5.56e+16,43,1633,0,0,1,0
822,2,45889,0,1,42,31,0,6,0,1,8,1,1,0,3,6,0,0,0,0,0,0,0,3.13e+16,43,46,0,1,2,1
823,0,56628,0,1,30,479,5,82,7,17,171,2,7,6,5,5,1,0,0,0,0,0,0,8640000000000000.0,46,761,0,1,2,1
824,0,34026,1,1,11,18,6,15,12,8,17,3,2,1,3,5,0,0,0,0,0,0,0,2.83e+16,73,76,1,2,4,1
825,0,40049,0,1,61,91,65,52,10,44,28,3,3,2,6,5,0,0,0,0,0,0,0,4.99e+16,49,290,1,1,3,1
826,0,34176,1,0,12,5,7,24,19,14,20,4,3,0,4,6,0,0,0,0,0,0,0,4147200000000000.0,35,89,0,1,2,1
827,0,19419,1,0,76,2,14,28,16,3,7,4,4,0,3,9,0,0,0,0,0,0,0,5.15e+16,42,70,1,1,3,1
828,2,82504,0,0,2,362,50,431,134,35,54,1,3,6,7,1,0,0,0,0,0,0,0,2.91e+16,63,1066,1,0,2,0
829,0,81205,0,0,43,724,74,929,97,55,130,1,5,6,7,2,1,0,1,0,1,0,1,1.44e+16,53,2009,1,0,2,0
830,2,61618,0,0,27,605,91,399,0,45,205,2,3,6,8,3,0,0,0,0,0,0,0,5.51e+16,32,1345,0,0,1,0
831,1,55284,0,1,60,547,7,140,0,7,63,3,7,5,8,5,0,0,0,0,0,0,0,4.77e+16,67,764,0,1,2,1
832,0,49980,0,1,79,104,1,54,13,9,14,2,3,1,5,5,0,0,0,0,0,0,0,2.15e+16,60,195,0,1,2,1
833,0,15072,2,0,96,8,2,15,0,10,18,4,3,1,3,5,0,0,0,0,0,0,0,3.59e+16,43,53,1,2,4,1
834,0,49166,0,1,17,224,2,25,7,0,110,2,5,3,3,6,0,0,0,0,0,0,0,3.29e+16,49,368,0,1,2,1
835,1,65324,0,1,0,384,0,102,21,32,5,3,6,2,9,4,0,0,0,0,0,0,0,1.46e+16,69,544,1,1,3,1
836,2,82347,0,0,38,556,54,845,202,133,63,1,7,7,10,3,1,0,0,1,0,0,0,5.18e+16,66,1853,1,0,2,0
837,1,30843,1,1,43,24,0,2,0,0,9,2,1,1,2,5,1,0,0,0,0,0,0,2937600000000000.0,57,35,1,2,4,1
838,1,46374,0,1,1,408,0,21,0,0,17,3,7,1,7,8,0,1,0,1,0,0,1,8985600000000000.0,49,446,1,1,3,1
839,0,60474,0,1,25,265,199,303,234,9,170,7,10,2,12,7,0,0,0,0,0,0,0,3.92e+16,44,1180,0,1,2,1
840,1,38576,0,1,2,34,0,7,0,0,0,1,1,0,3,7,0,0,0,0,0,0,0,1.01e+16,50,41,1,1,3,1
841,0,55357,2,0,66,374,64,116,84,25,64,3,6,2,11,5,0,0,0,0,0,0,0,4.28e+16,38,727,1,2,4,1
842,0,37758,1,1,49,27,2,10,0,0,1,2,1,0,3,8,0,0,0,0,0,0,0,5.47e+16,57,40,1,2,4,1
843,2,85710,0,0,5,600,20,350,29,30,33,1,6,9,10,2,0,0,1,0,0,0,0,3.63e+16,34,1062,1,0,2,0
844,0,23228,1,0,71,13,2,18,6,1,0,2,2,0,3,8,0,0,0,0,0,0,0,1.33e+16,54,40,1,1,3,1
845,1,44602,1,1,35,167,2,89,0,0,34,6,6,1,4,8,0,0,0,0,0,0,0,1.16e+16,54,292,1,2,4,1
846,0,7500,0,0,94,0,2,3,4,1,5,1,0,0,3,6,0,0,0,0,0,0,0,4.63e+16,36,15,1,0,2,0
847,2,38683,1,0,80,46,35,69,84,41,66,6,4,1,6,7,0,0,0,0,0,0,0,5.47e+16,34,341,1,1,3,1
848,2,49514,1,0,61,88,39,78,58,13,93,2,6,1,4,7,0,0,0,0,0,0,0,1.68e+16,48,369,0,1,2,1
849,1,57906,0,1,29,243,11,119,10,3,15,3,4,2,8,4,0,0,0,0,0,0,0,3.31e+16,50,401,1,1,3,1
850,1,43456,0,1,0,275,11,68,25,7,7,3,5,1,8,5,0,0,0,0,0,0,0,3.97e+16,57,393,0,1,2,1
851,1,19485,2,0,80,6,0,4,0,0,0,1,1,0,2,7,0,0,0,0,0,0,0,2.4e+16,37,10,0,2,3,1
852,0,53172,0,1,54,121,62,90,68,20,125,3,2,3,8,3,0,0,0,0,0,0,0,3.62e+16,45,486,1,1,3,1
853,0,30545,1,0,71,4,12,15,19,7,12,2,2,0,3,7,0,0,0,0,0,0,0,5.36e+16,44,69,1,1,3,1
854,1,70123,0,0,27,1308,0,396,23,0,0,1,5,7,4,3,0,1,0,0,1,0,0,2.37e+16,40,1727,1,0,2,0
855,0,62450,0,1,61,515,47,267,62,66,38,2,5,5,4,3,0,1,0,0,0,0,0,1.5e+16,64,995,0,1,2,1
856,0,21675,1,0,55,4,0,16,17,4,4,3,4,0,3,7,0,0,0,0,0,0,0,1555200000000000.0,47,45,1,1,3,1
857,2,42395,1,1,35,48,13,57,24,15,25,4,3,1,4,7,0,0,0,0,0,0,0,7430400000000000.0,42,182,0,2,3,1
858,1,61346,1,0,34,562,58,168,43,16,142,1,5,7,10,3,0,0,0,0,0,0,0,2.3e+16,45,989,1,1,3,1
859,0,80812,0,0,95,769,22,500,210,143,33,1,4,8,5,2,1,0,1,1,0,0,0,2.46e+16,70,1677,1,0,2,0
860,1,42835,1,1,64,379,4,93,12,9,98,7,6,6,4,6,0,0,0,0,0,0,0,3.14e+16,52,595,0,2,3,1
861,0,39922,1,0,30,29,12,59,19,1,36,2,3,0,4,8,0,0,0,0,0,0,0,4.32e+16,40,156,1,1,3,1
862,1,86424,0,0,12,387,68,569,89,45,68,1,6,9,12,1,0,0,0,0,0,0,0,7344000000000000.0,67,1226,0,0,1,0
863,2,17117,1,0,96,12,23,38,30,18,7,4,3,1,3,9,0,0,0,0,0,0,0,4.56e+16,45,128,1,1,3,1
864,0,24762,1,0,16,6,10,12,3,15,40,3,3,1,2,8,1,0,0,0,0,0,1,1.2e+16,51,86,0,1,2,1
865,0,35797,0,1,16,27,1,14,4,1,21,2,2,0,3,8,0,0,0,0,0,0,0,5.37e+16,48,68,1,1,3,1
866,0,36627,2,0,78,9,1,5,0,0,1,1,0,0,3,5,0,0,0,0,0,0,0,2.95e+16,48,16,0,2,3,1
867,2,51111,1,1,83,22,0,19,6,5,3,2,2,0,3,6,0,0,0,0,0,0,0,864000000000000.0,42,55,1,2,4,1
868,1,86857,0,0,96,899,102,838,133,102,40,1,5,6,10,2,0,0,0,0,0,0,1,5.66e+16,51,2114,0,0,1,0
869,1,82072,0,0,67,889,55,685,168,92,129,1,3,2,13,1,0,0,0,0,0,0,0,3.13e+16,53,2018,1,0,2,0
870,1,46231,2,1,87,189,2,55,0,5,12,4,6,1,4,9,0,0,0,0,0,0,0,5.01e+16,70,263,0,3,4,1
871,0,42243,1,1,34,48,0,2,0,0,5,2,2,0,3,7,0,0,0,0,0,0,0,1.73e+16,64,55,1,2,4,1
872,0,51195,1,1,46,230,14,156,82,24,58,8,9,2,5,8,0,0,0,0,0,0,0,3.92e+16,61,564,1,2,4,1
873,1,68092,0,0,7,852,60,207,78,36,48,2,2,6,10,5,0,0,0,0,0,0,0,1.68e+16,45,1281,0,0,1,0
874,0,31814,1,0,73,35,3,20,4,1,20,2,2,0,3,9,1,0,0,0,0,0,0,4.36e+16,50,83,1,1,3,1
875,1,51390,1,1,54,205,20,47,23,2,56,6,5,2,5,5,0,0,0,0,0,0,0,5.69e+16,58,353,0,2,3,1
876,0,76630,0,0,93,255,31,446,40,56,175,1,3,10,11,1,0,0,0,0,0,0,0,1.43e+16,40,1003,1,0,2,0
877,2,26868,1,0,52,0,0,1,8,3,2,1,1,0,2,7,0,0,0,0,0,0,0,5184000000000000.0,32,14,0,1,2,1
878,1,48948,0,0,53,437,8,206,160,49,42,2,7,10,5,6,1,0,0,0,0,0,1,4.43e+16,80,902,0,0,1,0
879,1,55260,0,1,81,825,8,53,11,0,242,2,8,10,5,6,0,0,0,0,0,0,0,4.87e+16,51,1139,0,1,2,1
880,0,64090,0,1,8,316,58,161,76,51,135,1,6,9,4,5,0,0,0,0,0,0,1,2.82e+16,67,797,1,1,3,1
881,0,78331,0,1,97,756,138,354,160,169,61,2,10,6,7,4,0,0,0,0,0,0,0,1.36e+16,65,1638,0,1,2,1
882,1,37087,1,0,50,194,55,134,15,0,3,3,4,2,8,6,0,0,0,0,0,0,0,2.78e+16,49,401,1,1,3,1
883,0,21846,1,0,38,7,17,18,6,10,26,4,4,0,3,8,0,0,0,0,0,0,0,2.16e+16,37,84,0,1,2,1
884,0,81320,0,0,61,183,33,493,59,103,57,1,4,3,10,2,0,0,0,0,0,0,0,4.39e+16,65,928,1,0,2,0
885,0,54137,0,1,46,171,0,11,0,1,20,2,4,1,4,6,0,0,0,0,0,0,0,2.74e+16,53,203,0,1,2,1
886,0,66825,0,0,73,243,101,405,29,40,40,1,4,5,6,2,0,0,0,0,0,0,0,3.02e+16,56,858,1,0,2,0
887,0,57100,0,0,19,181,21,69,39,3,96,1,3,3,6,3,0,0,0,0,0,0,0,1.79e+16,50,409,1,0,2,0
888,0,58917,1,2,10,151,7,89,0,7,28,5,4,1,6,5,0,0,0,0,0,0,0,3.99e+16,54,282,1,3,5,1
889,0,85072,0,0,94,494,92,391,194,11,241,1,3,4,10,0,0,0,0,0,0,0,0,6998400000000000.0,46,1423,0,0,1,0
890,0,86429,0,0,10,464,28,873,29,18,37,0,7,4,7,2,0,0,0,1,0,0,1,1.9e+16,62,1449,0,0,1,0
891,0,45684,1,0,37,5,1,5,10,0,7,1,1,0,2,7,0,0,0,0,0,0,0,1.81e+16,52,28,0,1,2,1
892,0,47889,1,0,94,29,0,29,0,5,4,1,2,0,3,5,0,0,0,0,0,0,0,1.52e+16,49,67,1,1,3,1
893,1,45921,0,0,23,102,9,49,24,3,12,1,2,1,6,4,0,0,0,0,0,0,0,9590400000000000.0,37,199,1,0,2,0
894,1,78420,0,0,75,604,28,674,91,28,28,1,3,10,8,1,0,0,0,0,0,0,0,3.15e+16,57,1453,0,0,1,0
895,0,75114,0,0,40,571,12,523,63,60,24,1,3,10,5,2,0,0,0,0,0,0,0,2.02e+16,31,1253,1,0,2,0
896,1,52278,0,1,24,953,0,71,0,0,174,6,10,5,10,8,0,0,0,0,0,0,1,4.49e+16,60,1198,0,1,2,1
897,1,35641,1,0,11,63,3,67,8,9,28,2,3,1,4,7,0,0,0,0,0,0,1,3.02e+16,51,178,1,1,3,1
898,0,95529,0,0,29,770,29,890,250,27,24,1,7,3,7,3,0,0,1,0,0,0,1,4.95e+16,29,1990,0,0,1,0
899,0,62820,0,0,51,398,61,265,138,61,53,1,3,4,6,1,0,0,0,0,0,0,0,3.58e+16,69,976,1,0,2,0
900,1,73113,0,0,86,741,19,154,50,9,28,1,3,4,7,2,0,0,0,0,0,0,0,1.6e+16,63,1001,1,0,2,0
901,1,84169,0,0,9,1478,19,403,0,19,0,1,7,6,6,3,0,1,1,0,0,0,1,2.82e+16,41,1919,1,0,2,0
902,2,42607,0,1,30,156,29,56,30,32,47,2,3,2,7,3,0,0,0,0,0,0,0,1.94e+16,69,350,0,1,2,1
903,1,74637,0,0,73,960,64,464,146,0,16,1,6,9,9,3,0,0,0,1,0,0,0,3.52e+16,69,1650,0,0,1,0
904,1,46015,1,1,25,38,0,2,0,0,6,1,1,0,3,7,1,0,0,0,1,0,0,6652800000000000.0,68,46,1,2,4,1
905,0,72354,0,0,67,315,26,473,220,12,182,1,2,10,6,1,0,0,0,0,0,0,0,3.78e+16,30,1228,0,0,1,0
906,1,39858,1,0,67,15,20,25,2,7,26,1,2,0,4,6,0,0,0,0,0,0,1,4.5e+16,54,95,0,1,2,1
907,1,34469,1,1,58,19,6,20,0,5,12,3,1,1,4,4,0,0,0,0,0,0,0,4838400000000000.0,75,62,1,2,4,1
908,0,83033,1,0,82,812,99,431,237,149,33,1,11,4,10,5,0,0,0,1,0,0,0,3628800000000000.0,37,1761,1,1,3,1
909,1,24401,0,0,98,73,28,217,10,24,115,3,6,1,6,8,0,0,0,0,0,0,0,5.76e+16,44,467,1,0,2,0
910,0,77583,0,0,93,372,23,384,250,12,108,1,4,5,9,2,0,0,0,1,0,0,0,1.2e+16,45,1149,1,0,2,0
911,2,74116,0,0,53,871,111,704,145,55,166,1,4,4,10,2,0,1,0,0,0,0,0,1.56e+16,41,2052,0,0,1,0
912,0,74293,0,0,66,375,152,335,93,91,81,1,5,4,6,2,0,0,0,0,0,0,0,4838400000000000.0,30,1127,0,0,1,0
913,1,68397,0,1,6,760,80,466,17,13,80,1,6,9,5,3,0,0,0,0,0,0,0,1.94e+16,47,1416,1,1,3,1
914,1,79632,0,0,42,471,0,510,99,21,12,1,6,4,9,2,0,0,0,0,0,0,0,7084800000000000.0,49,1113,1,0,2,0
915,0,46107,1,0,78,31,9,27,16,9,33,1,1,1,4,3,0,0,0,0,0,0,0,1.2e+16,34,125,0,1,2,1
916,1,64950,0,1,29,819,0,72,12,0,63,2,11,2,10,7,0,1,0,0,0,0,0,5.93e+16,72,966,0,1,2,1
917,2,25443,1,0,82,1,4,3,8,9,7,1,1,0,3,8,0,0,0,0,0,0,0,4.79e+16,34,32,1,1,3,1
918,0,75127,0,0,92,203,35,305,46,17,227,1,2,11,5,1,0,0,0,0,0,0,0,3283200000000000.0,71,833,0,0,1,0
919,1,32892,1,0,78,26,0,15,2,1,2,2,3,0,3,8,0,0,0,0,0,0,0,3024000000000000.0,52,46,1,1,3,1
920,0,71796,0,0,54,354,21,311,167,75,32,1,9,3,4,4,0,0,0,0,0,0,0,2.14e+16,52,960,1,0,2,0
921,1,67536,0,1,45,1253,0,447,23,71,35,3,11,5,11,8,0,0,0,1,0,0,0,3.48e+16,53,1829,1,1,3,1
922,0,55239,0,1,59,371,17,238,23,24,106,3,7,5,11,5,0,0,0,0,0,0,0,3.02e+16,52,779,0,1,2,1
923,1,60554,1,0,8,588,7,76,110,15,15,2,8,4,9,6,0,0,0,0,0,0,0,2.8e+16,48,811,0,1,2,1
924,2,64831,1,1,51,480,86,249,75,86,144,8,6,3,5,6,0,0,0,0,0,0,0,3.32e+16,71,1120,0,2,3,1
925,1,56067,0,1,51,517,12,54,16,6,120,2,7,4,7,5,0,0,0,0,0,0,0,2.97e+16,61,725,1,1,3,1
926,0,82025,0,0,76,267,98,606,48,70,98,1,3,2,6,1,0,0,1,0,0,0,1,3.43e+16,40,1187,0,0,1,0
927,0,94384,0,0,62,1111,24,790,160,45,172,0,5,8,5,2,0,1,1,1,0,0,1,4.16e+16,70,2302,1,0,2,0
928,2,14906,0,0,86,7,7,14,7,16,15,3,2,1,3,7,0,0,0,0,0,0,0,4.79e+16,37,66,0,0,1,0
929,1,51563,0,0,60,1166,0,48,0,0,36,1,4,4,10,8,0,1,1,0,0,0,0,5.5e+16,36,1250,1,0,2,0
930,2,57937,0,1,56,261,42,144,55,48,133,3,4,4,9,3,0,0,0,0,0,0,0,1.15e+16,41,683,1,1,3,1
931,0,68274,1,1,83,135,25,51,23,25,46,2,4,2,5,3,0,0,0,0,0,0,0,2.35e+16,44,305,0,2,3,1
932,0,39771,1,0,92,6,2,18,2,8,14,1,2,0,3,4,0,0,0,0,0,0,0,1.77e+16,46,50,1,1,3,1
933,2,67893,0,1,31,711,28,142,49,18,47,2,3,2,9,8,0,0,0,0,0,0,0,5.5e+16,48,995,0,1,2,1
934,1,27922,1,0,80,11,0,13,2,4,11,1,2,0,3,4,0,0,0,0,0,0,0,4320000000000000.0,44,41,1,1,3,1
935,1,52190,1,1,39,42,0,17,0,0,18,3,2,1,3,5,1,0,0,0,0,0,0,4492800000000000.0,47,77,1,2,4,1
936,1,44051,1,1,20,79,7,58,6,3,18,4,3,1,4,6,0,0,0,0,0,0,1,4.46e+16,50,171,0,2,3,1
937,1,42767,2,0,53,20,6,43,19,5,38,1,3,1,2,8,0,0,0,0,0,0,0,3.58e+16,52,131,0,2,3,1
938,1,46106,1,1,84,30,0,8,2,0,14,1,1,1,2,6,0,0,0,0,0,0,0,4233600000000000.0,47,54,1,2,4,1
939,1,16927,1,1,50,20,2,23,3,1,4,5,3,0,4,8,0,0,0,0,0,0,0,4.35e+16,47,53,1,2,4,1
940,0,59754,0,1,96,115,27,44,4,146,139,3,5,2,6,5,0,0,0,0,0,0,1,4.97e+16,58,475,1,1,3,1
941,0,53700,0,1,94,263,5,233,69,41,83,4,5,5,8,5,0,0,0,0,0,0,0,5.88e+16,71,694,0,1,2,1
942,0,59041,1,1,25,69,2,15,2,2,6,2,2,0,4,5,0,0,0,0,0,0,0,4579200000000000.0,50,96,1,2,4,1
943,1,54237,0,1,48,267,3,30,4,0,57,4,5,2,5,6,0,0,0,0,0,0,0,3.7e+16,66,361,0,1,2,1
944,0,70647,0,1,65,561,85,171,25,123,114,2,4,7,13,2,0,0,0,0,0,0,0,5.58e+16,56,1079,0,1,2,1
945,1,52597,0,1,69,492,0,37,7,0,42,3,6,3,8,5,0,0,0,0,0,0,0,4579200000000000.0,61,578,0,1,2,1
946,1,41021,1,0,12,14,7,9,6,16,12,2,2,0,3,6,0,0,0,0,0,0,1,4.72e+16,54,64,1,1,3,1
947,1,40233,0,1,84,80,4,46,0,17,2,5,2,1,5,6,0,0,0,0,0,0,0,2.23e+16,48,149,1,1,3,1
948,0,50183,1,1,47,97,12,84,13,10,15,7,3,1,6,5,0,0,0,0,0,0,0,345600000000000.0,43,231,1,2,4,1
949,0,54753,0,1,87,197,107,227,7,59,131,3,5,2,11,4,0,0,0,0,0,0,0,2.51e+16,64,728,1,1,3,1
950,0,92955,0,0,35,693,21,925,31,24,84,1,6,7,9,2,0,0,1,1,0,0,1,2.71e+16,50,1778,1,0,2,0
951,0,33471,1,0,47,43,2,27,0,9,12,3,3,0,4,7,0,0,0,0,0,0,0,5.4e+16,50,93,1,1,3,1
